Product ID,Category,Sub Category,Product Name,Supplier ID
OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",82093
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,15276
TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,61521
OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,12228
TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",64120
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,38913
OFF-AR-10004269,Office Supplies,Art,Newell 31,46564
OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",72616
OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,11585
OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,82591
TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,43220
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,17005
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",28272
OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,14004
OFF-LA-10004409,Office Supplies,Labels,Avery 492,62899
OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,71919
OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",26279
OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,87132
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,85623
FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",21681
OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,80547
TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",42884
OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,24173
TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,59124
FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,99825
OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",99956
TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,63905
OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,78373
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,92157
FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,53811
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",32949
OFF-LA-10003537,Office Supplies,Labels,Avery 515,13426
OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",10738
FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",96047
FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,76277
OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,76484
TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,30128
OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,72277
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,26220
FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",29572
TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,17214
TEC-PH-10002789,Technology,Phones,LG Exalt,63115
OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,84445
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,69729
FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",31728
FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",81872
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23919
TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,94272
FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",13316
TEC-PH-10001619,Technology,Phones,LG G3,39579
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,55927
OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),75626
OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",19312
TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,19794
OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,68532
TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,69678
FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,90417
OFF-AR-10003481,Office Supplies,Art,Newell 348,12503
OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,89924
FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",67514
OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,14322
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,62469
OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,87983
TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,76759
TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,85138
OFF-PA-10000520,Office Supplies,Paper,Xerox 201,81041
TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",97929
FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",67894
OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,49070
TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,55992
TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,84122
OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",18543
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,85287
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,50345
FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",82061
OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,91408
OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",57203
TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,84821
OFF-LA-10004545,Office Supplies,Labels,Avery 50,79631
OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,89467
TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",67540
FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",36296
OFF-AR-10001227,Office Supplies,Art,Newell 338,42469
FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,14175
OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,11439
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,89666
OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19998
OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,61002
OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,94924
OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,83247
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",54841
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,99323
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",98366
TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,39072
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,25462
OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,81389
OFF-AR-10001972,Office Supplies,Art,Newell 323,15409
OFF-AR-10004587,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",17862
OFF-AP-10001366,Office Supplies,Appliances,Staple holder,61217
TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",91588
FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,25195
OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",38309
TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",31081
OFF-LA-10003720,Office Supplies,Labels,Avery 487,83030
TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,48435
OFF-AR-10004062,Office Supplies,Art,Staples in misc. colors,91177
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43197
OFF-PA-10000556,Office Supplies,Paper,Xerox 208,10326
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,99147
OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,80382
FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,21357
OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,22367
OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,74261
OFF-LA-10000414,Office Supplies,Labels,Avery 503,97178
OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,35724
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,26815
OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,77703
OFF-PA-10000418,Office Supplies,Paper,Xerox 189,14423
FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,21074
OFF-AR-10003217,Office Supplies,Art,Newell 316,56065
OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,77787
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,73639
OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",19170
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,47732
OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,89476
OFF-PA-10004948,Office Supplies,Paper,Xerox 190,62883
OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,24649
TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,17804
OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",96113
OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",82433
OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,49726
OFF-EN-10004206,Office Supplies,Envelopes,Multimedia Mailers,16530
OFF-LA-10003388,Office Supplies,Labels,Avery 5,41146
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,21386
FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",21758
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,96104
OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,97109
FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,75519
OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,26838
FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,22875
OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",43516
OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,45501
FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",58443
FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,99536
TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,16244
FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,74208
OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,78392
TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,10882
TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,19049
OFF-PA-10000483,Office Supplies,Paper,Xerox 19,33251
TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,28367
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,81521
OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,29630
OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",81138
OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,38157
OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",34881
TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,48240
OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,86291
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,57408
FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",74704
TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,99979
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,85315
OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",13251
TEC-PH-10004875,Technology,Phones,PNY Rapid USB Car Charger - Black,11154
TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,34206
FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,77346
OFF-AR-10001446,Office Supplies,Art,Newell 309,12485
TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",33813
OFF-FA-10003485,Office Supplies,Fasteners,Staples,51145
OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,69221
OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,79148
OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,82956
TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,99916
OFF-ST-10000136,Office Supplies,Storage,Letter Size File,94445
TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,85020
TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,48584
FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17480
OFF-LA-10004178,Office Supplies,Labels,Avery 491,69761
TEC-MA-10002859,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,36401
OFF-PA-10003797,Office Supplies,Paper,Xerox 209,37533
FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,35602
OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,55361
FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,97400
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,54171
FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",55916
TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,40474
FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",86741
OFF-LA-10000305,Office Supplies,Labels,Avery 495,47383
OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",51373
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,27421
OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",42017
FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,89353
OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,27848
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,55673
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,48675
OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,57105
TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,11693
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,97835
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,38952
TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,81202
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",41250
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,31440
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,56284
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,94536
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,62924
OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,22518
FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,14484
FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",30002
OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,57105
FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",31570
TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,19358
OFF-PA-10000048,Office Supplies,Paper,Xerox 20,67304
TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",29002
OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",90100
OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",98024
TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,79163
OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,55717
OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",41810
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,78198
FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",20418
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,94688
OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57881
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,17600
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,83470
OFF-LA-10003498,Office Supplies,Labels,Avery 475,14939
TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",15642
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,63549
TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,76363
OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,72665
OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,80993
OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,66905
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,92719
FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",87048
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,55525
OFF-PA-10001826,Office Supplies,Paper,Xerox 207,90325
TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),72110
TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",78398
TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,67001
TEC-AC-10002647,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",17500
TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,85187
OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,69130
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,87656
OFF-PA-10001801,Office Supplies,Paper,Xerox 193,58862
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,12682
FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,41665
OFF-AP-10001564,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,68439
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,32932
FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,85030
FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,22650
TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",36676
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,42306
OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",40579
OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",68976
OFF-LA-10002195,Office Supplies,Labels,Avery 481,12742
OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,36214
OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,66972
TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,56187
OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",23779
OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,25012
OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,21542
TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,67671
FUR-FU-10003095,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",19497
OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,19805
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,84956
TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,93560
OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",97872
OFF-LA-10002368,Office Supplies,Labels,Avery 479,68460
TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,46102
OFF-PA-10000295,Office Supplies,Paper,Xerox 229,70042
OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,23989
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,73972
TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,65953
FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,53119
FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,33059
TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,92415
OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,74364
TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,21555
FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,37186
TEC-PH-10004094,Technology,Phones,Motorola L703CM,36743
OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,12288
OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,10949
OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20012
OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",74858
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",47344
FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,39897
OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,40044
FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",46208
TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",63967
OFF-LA-10002473,Office Supplies,Labels,Avery 484,54879
FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,52907
TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,59444
OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,64205
OFF-AR-10004707,Office Supplies,Art,Staples in misc. colors,86380
FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,79362
TEC-MA-10004086,Technology,Machines,Plantronics Single Ear Headset,12583
TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,12645
FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",53468
TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,59271
OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,60564
OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,88066
FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",71849
OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,36079
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,25489
TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,88366
FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",51194
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",61521
TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,11344
OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",77829
OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,68463
OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,11116
